,cookingMinutes,num_ingredients,preparationMinutes,pricePerServing,readyInMinutes,servings,weightWatcherSmartPoints,Calories,Fat,Saturated_Fat,Carbohydrates,Sugar,Cholesterol,Sodium,Protein,Vitamin_K,Vitamin_A,Vitamin_C,Manganese,Folate,Fiber,Copper,Magnesium,Phosphorus,Vitamin_B6,Potassium,Vitamin_B1,Iron,Vitamin_B2,Vitamin_E,Zinc,Vitamin_B5,Vitamin_B3,Calcium,Selenium,num_words_instructions,num_steps_instructions,whole30,vegan,vegetarian,paleo,primal,aggregateLikes,ingredients_list,ingredient_types,title,spoonacularSourceUrl
251,-0.0015669919840611694,1.204830545333414,-0.18837475394353798,-0.5969841818181768,0.2683215200295596,0.024401407513779238,-0.1238201352121366,-0.2325706089154015,-0.7972528345922895,-0.6329809557646949,0.45036312651077987,-0.4316571493660701,-0.40646578161559715,3.185386594163261,-0.04672825552647806,-0.37379593178400444,0.11780121098440803,-0.6672684324609109,0.09018911317581864,0.8218208301868312,1.493587155506356,0.10292924767097589,-0.21985371670599846,0.030213906321056215,-0.2227570048970679,0.0828609299744128,0.4858859283060843,0.3499288579194698,-0.5786870327086534,-0.6922430456498703,0.5286753563112977,-0.0572400584690316,-0.37486337865906505,-0.5369122996691411,-0.5339112161313245,-0.14314966636661192,0.8052822199935801,False,True,True,0,0,1439,"['broth', 'carrots', 'celery', 'coriander', 'cumin', 'garlic powder', 'kale', 'lentils', 'olive oil', 'onion', 'potato', 'red wine vinegar', 'salt', 'salt and pepper']","Counter({'Produce': 5, 'Spices and Seasonings': 5, 'Oil, Vinegar, Salad Dressing': 2, 'Canned and Jarred': 1, 'Pasta and Rice;Canned and Jarred': 1})","Hearty Lentil, Kale & Potato Soup",https://spoonacular.com/hearty-lentil-kale-potato-soup-584126
253,0.035555486979364996,-0.47671941326172096,0.16955719131387167,-1.0156047480825008,0.7340281293560653,0.42442448151016055,-1.0289380826692753,-1.2033565671629163,-1.088458983628804,-0.7854322670636938,-0.658597610271409,-0.7346494432194274,-0.40646578161559715,-0.37922564639160256,-0.8441763737279676,-0.6740533902889005,-0.18936001724290874,-0.7313415595047967,-0.2958197931406771,-0.7912789253485591,-0.36777059438473086,-0.17038921325376435,-0.9243199753435463,-1.0703428027039925,-0.49137010296416067,-0.5195378834452642,-0.8005664817122308,0.11330038949465258,-0.7240492614724447,-0.675833815957462,-0.7583409556794362,-0.6331944040148426,-0.4085971960159463,-0.7761928657391491,-0.6756004566084206,-0.2767527827786882,0.3954693853912492,False,True,True,0,0,3436,"['carrots', 'chilly powder', 'green peas', 'onion', 'potatoes', 'rajma masala', 'salt', 'spinach']","Counter({'Produce': 5, 'Spices and Seasonings': 3})",Vegetable Kebabs,https://spoonacular.com/vegetable-kebabs-725831
255,,0.6443138924683691,,-0.4310752475624999,0.17518019816425848,0.8244475555065419,-0.4858673141949921,-0.7855606390511756,-0.41804482733045467,-0.4431946294536961,-0.6824413908188557,-0.8638322041646573,-0.40646578161559715,-0.49733239944389407,-0.852835731378724,0.33170079725038065,-0.5194906046097495,-0.6292250132786038,-0.5573096974195936,-0.4363285549629882,-0.7705299006111644,-0.6176376038578848,-0.4000999111573985,-0.6638758511856669,-0.8942897500648,-1.0461747028927246,-0.7290969033778799,-0.16351027168154872,-0.6949768157196866,-0.33123999241689,-0.512190294916181,-0.6638302734587688,-0.5992665984678838,-0.7409147757549326,-0.6263361976117687,-0.31318999634561806,-0.014343449211081638,False,True,True,0,0,15190,"['cucumbers', 'fresh mint leaves', 'garlic clove', 'ground cumin', 'lemon juice', 'olive oil', 'onion', 'parsley', 'pepper', 'quinoa', 'salt', 'tomatoes']","Counter({'Produce': 6, 'Spices and Seasonings': 3, 'Produce;Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Pasta and Rice;Health Foods': 1})",Healthy Grains: Quinoa Tabouli,https://spoonacular.com/healthy-grains-quinoa-tabouli-559371
256,-0.0758119499109135,0.08379723960332408,-0.18837475394353798,0.06417530245444614,-0.4768090548928496,-0.7756447404789834,-1.209961672160703,-1.252323623266542,-0.7540519223725869,-0.5894234382506952,-1.0414477469860715,0.11091044660389517,-0.40646578161559715,-0.512446479840484,-0.8323681587496632,-0.7411307440712162,-0.6728696945827385,-0.04643487139700998,-0.49505019640080394,-0.1488692955291534,-0.5876033631218679,-0.6424847366692249,-0.3832574994566389,-0.5707626674659754,0.6598288887519517,0.49134581459300963,-0.4432185900404766,-0.36888592352195615,0.87493525492926,-0.6397335106341641,-0.4629601627635301,-0.480015056795212,-0.4173973222829588,-0.7122380185041811,-0.6960909006158776,-1.1512459083850055,-1.0388755357169088,True,True,True,1,1,233,"['celery stalk', 'fresh basil', 'fresh mint', 'ground cumin', 'lemon juice', 'lemon zest', 'olive oil', 'red pepper flakes', 'sea-salt', 'yellow summer squash']","Counter({'Produce': 5, 'Spices and Seasonings': 3, 'Produce;Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1})",Basil and Mint Squash Noodles,https://spoonacular.com/basil-and-mint-squash-noodles-723422
258,,0.3640555660358466,,-0.9787955855812414,0.2683215200295596,0.8244475555065419,-0.6668909036864198,-0.8226517769503588,-0.7236512804402034,-0.5987571920036951,-0.5641222533852996,-0.7076385022945157,-0.40646578161559715,0.6640467424188758,-0.5371627842920536,-0.26901717935713804,0.03803499090207913,-0.7280878460220993,-0.7689920008834783,0.055703415201281956,0.2917277118266801,-0.33189557652747453,-0.857598113605921,-0.6000771650534364,-0.798356500755124,-0.9737577388635105,-0.08587069836872231,-0.2230394461280436,-0.7821941529779614,-0.695524891588352,-0.22384237802208218,-0.44937918735128596,-0.5669994688221712,-0.8008946269353411,-0.5953825481536954,0.877092313507425,1.215095054595911,False,True,True,0,0,597,"['bay leaf', 'carrots', 'dijon mustard', 'garlic', 'kale', 'kosher salt', 'lentils', 'olive oil', 'onion', 'sherry vinegar', 'vegetable broth']","Counter({'Produce': 4, 'Oil, Vinegar, Salad Dressing': 2, 'Produce;Spices and Seasonings': 1, 'Condiments': 1, 'Spices and Seasonings': 1, 'Pasta and Rice;Canned and Jarred': 1, 'Canned and Jarred': 1})",Lentil and Carrot Salad with Kale,https://spoonacular.com/lentil-and-carrot-salad-with-kale-196136
260,,0.6443138924683691,,-0.6626383425704233,0.17518019816425848,0.8244475555065419,-0.1238201352121366,0.014572314476576649,-1.0172574801555903,-0.7200959907926943,1.1044925022841277,-0.39407670981836695,-0.40646578161559715,-0.49631850637516806,0.23666890395282716,-0.773586436441166,-0.43236847883693386,0.8995197522841082,0.4263904186772826,1.2978353247104817,1.8803002742337285,0.02838784923695589,0.9314222908007435,0.25538919540470184,0.10341604275583065,0.5629411923204337,0.6288250849747861,0.5478633629540655,-0.4042523581921038,-0.4231316786943759,0.4231822159841884,-0.28394549235408484,-0.3264626841904963,-0.4216374140869123,-0.6032299522416577,-0.08242097708839544,0.3954693853912492,False,True,True,0,0,2995,"['bay leaf', 'bell pepper', 'cooked black beans', 'garlic', 'green bell pepper', 'ground cumin', 'onion', 'oregano leaves', 'potatoes', 'red bell pepper', 'salt', 'white wine vinegar']","Counter({'Produce': 6, 'Produce;Spices and Seasonings': 2, 'Spices and Seasonings': 2, 'Pasta and Rice;Canned and Jarred': 1, 'Oil, Vinegar, Salad Dressing': 1})",Cuban Black Bean and Potato Soup,https://spoonacular.com/cuban-black-bean-and-potato-soup-758629
261,-0.020128231465774252,0.3640555660358466,0.16955719131387167,-0.9060472953287521,0.17518019816425848,0.8244475555065419,-0.8479144931778476,-1.0906197701795108,-0.6988507567585223,-0.5863121869996952,-0.9172801350786133,-0.5103411946690738,-0.40646578161559715,-0.43840870691491096,-0.8481124453874025,-0.5755017988589797,-0.4818313985732486,0.8657311891945593,-0.81879960169851,-0.5591810380318167,-0.5490925131241212,-0.5803669046408748,-1.076225573183091,-1.0930776936185167,-0.39543685365448467,-0.6472554302163981,-0.8005664817122308,-0.2230394461280436,-0.5205421412031369,-0.26232122770877564,-0.9763601123554622,-0.4432520134625007,-0.5053985849530838,-0.6584336076228208,-0.6529301781320852,0.5855946049719859,1.0101886372947455,False,True,True,0,0,2784,"['bell pepper', 'broccoli florets', 'celery', 'garlic', 'kosher salt', 'nutmeg', 'nutritional yeast', 'olive oil', 'onion', 'unsweetened soy milk', 'yukon gold potatoes']","Counter({'Produce': 6, 'Spices and Seasonings': 2, 'Spices and Seasonings;Health Foods': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Milk, Eggs, Other Dairy': 1})",Vegan Cream of Broccoli Soup,https://spoonacular.com/vegan-cream-of-broccoli-soup-754937
271,-0.06281908227371434,-0.1964610868291984,-0.5463066992009477,-0.5551555880667455,-0.43955252614672913,-1.1756678144753647,0.6002742227535743,0.3877350523697247,0.613176947691708,0.15727686198930005,-0.00311858654254518,-0.8556114830135971,-0.40646578161559715,-0.1378483593090896,0.09733196720883544,-0.8147060049807793,-0.7381898735404534,1.9621074900372997,-0.02187798865800278,10.420565249404433,1.2673359117695946,-0.2573541780934545,-0.26924732794380346,-0.6407884813422354,-1.0477829489602817,-1.4310683237027768,-0.26454464420459955,-0.039987234705071706,-0.8984839359889945,-1.0335550232519608,-0.631749187286905,-0.5535411434606348,20.358234106422387,0.3390774558544334,-0.5535297263512301,0.13620230431318392,-0.8339691184157433,False,True,True,0,0,161,"['chana dal', 'curry leaves', 'ginger', 'green chili', 'hing', 'peanuts', 'salt', 'sesame seeds', 'water']","Counter({'Ethnic Foods': 2, 'Spices and Seasonings': 2, 'Produce;Ethnic Foods;Spices and Seasonings': 1, 'Produce': 1, 'Nuts;Savory Snacks': 1, 'Ethnic Foods;Spices and Seasonings': 1, 'Beverages': 1})","peanut chutney , how to make peanut chutney | quick peanut chutney",https://spoonacular.com/peanut-chutney-how-to-make-peanut-chutney-quick-peanut-chutney-488426
272,-0.0758119499109135,-0.47671941326172096,-0.18837475394353798,-0.9271289065794734,-0.4768090548928496,0.024401407513779238,-1.0289380826692753,-1.1211256832923446,-0.8468538819556519,-0.7200959907926943,-0.6981872836332071,0.0662836746409977,-0.40646578161559715,-0.89395322058436,-0.7961562994828632,1.905649582494655,0.4745593423004192,0.9960048713287097,-0.47014639599328806,-0.7615766161509058,-1.206986200585626,1.308015189020967,-0.5090897484132767,-0.8018713518528945,-0.5681167024119016,-0.6426193360848682,-0.40748380087330116,-0.3525154005491701,-0.5786870327086534,-0.4001587571250045,-0.8075710878320873,-0.7618650556793323,-0.5141987112200962,0.08574243944866096,-0.5705324352084816,0.07547361503496743,0.19056296809008377,False,True,True,0,0,116,"['agave nectar', 'cranberries', 'ginger', 'juice of lemon', 'juice of orange', 'kale', 'orange', 'sunflower seeds']","Counter({'Produce': 4, 'Ethnic Foods;Health Foods': 1, 'Produce;Ethnic Foods;Spices and Seasonings': 1, 'Beverages': 1, 'Savory Snacks': 1})",Citrus Kale Salad,https://spoonacular.com/citrus-kale-salad-507145
273,-0.06653133017005695,-0.7569777396942434,-0.9042386444583572,0.8561077022315436,-0.5699503767581507,-1.1756678144753647,2.953580886142135,3.3627369885413905,4.559660280650846,0.8853096547232954,0.8584066917284048,1.217184635789409,-0.40646578161559715,-0.9212340178056619,1.217537961483978,-0.32242185355920366,-0.41846496046703796,-0.8342089626885352,3.215616064319058,0.023279690239445663,1.902764936732414,0.9477317632565369,5.398871994427271,2.622343949505708,-0.05007715613965112,1.1985164430695396,-0.19307506587024867,0.35439354600295697,3.4042380354192296,10.978001111590837,1.9211848086291414,-0.3023270140204405,0.08714325035909114,1.978550382143065,-0.5251918782558109,-0.9083311512721396,-0.6290627011145778,True,True,True,1,1,281,"['almond', 'almond butter', 'baby spinach', 'banana', 'fresh mint', 'ice cubes', 'vanilla extract']","Counter({'Produce': 2, 'Nuts': 1, 'Nut butters, Jams, and Honey': 1, 'Produce;Spices and Seasonings': 1, 'Frozen': 1, 'Baking': 1})",Minty Green Shamrock Shake Smoothies,https://spoonacular.com/minty-green-shamrock-shake-smoothies-721012
275,-0.0758119499109135,0.08379723960332408,0.16955719131387167,1.8015008467638922,-0.3836677330275484,-1.1756678144753647,2.953580886142135,3.109008840363062,3.676441630825813,1.9058000650512887,1.9012346786903174,1.5812451439077841,-0.40646578161559715,3.713601304060932,0.5413208503930804,-0.22742380508949636,-0.42112595770323524,0.6397232449733528,0.7127841233637149,2.5171850965366644,5.294928974033929,0.6619897359261265,1.8812371429637822,1.408465264836946,2.0796409785351564,4.061803389543915,2.0582166516618026,0.3573700047252818,1.4563841699844258,2.6125758144011395,2.582275154679026,2.883803408147876,1.2619601070052597,0.030163476757229357,-0.3978895452733123,-0.677562132014917,-0.8339691184157433,False,True,True,0,0,345,"['avocados', 'cumin', 'fresh cilantro', 'garlic clove', 'green onion', 'ground pepper', 'juice of lemon', 'peas', 'salsa', 'salt']","Counter({'Produce': 5, 'Spices and Seasonings': 3, 'Produce;Spices and Seasonings': 1, 'Pasta and Rice;Ethnic Foods': 1})",Low-Fat Guacamole Dip,https://spoonacular.com/low-fat-guacamole-dip-586040
277,,-0.7569777396942434,,0.2584607547110938,-0.5699503767581507,-0.7756447404789834,-1.209961672160703,-0.5574979823478518,-0.8156532231303111,-0.7107622370396944,0.5268431773233447,2.3551673208432975,-0.40646578161559715,-0.9327405251902733,-0.8890475906455243,-0.2891200795320601,-0.45452185739598133,-0.11225999800850206,0.2520638158246715,-0.2950481994338354,0.9191336430399689,-0.5306726390181947,-0.010943033110035921,-0.9208917368472762,-0.5297434026880311,-0.36781827971469044,-0.37174901170612573,-0.2944744554638375,-0.5786870327086534,-0.4231316786943759,-0.6598806913741342,-0.36972592679707805,-0.4833982692855525,-0.46557531690427667,-0.5762000048275655,-0.1795868799335418,-0.6290627011145778,True,True,True,1,1,336,"['baby spinach', 'banana', 'dates', 'ground flaxseeds', 'ice', 'orange', 'raspberries']","Counter({'Produce': 4, 'Dried Fruits;Produce': 1, 'Health Foods;Baking': 1, 'Frozen': 1})",The Crisper Whisperer: A Seriously Delicious 'Green' Smoothie,https://spoonacular.com/the-crisper-whisperer-a-seriously-delicious-green-smoothie-205931
278,,0.08379723960332408,,-0.7056715998218958,0.17518019816425848,0.8244475555065419,-0.30484372470356436,-0.4102591102017769,-1.0668585275189526,-0.776098513310694,0.37208354509086056,-0.34357799417614066,-0.40646578161559715,0.6051937866156177,0.02018496268391343,-0.7538558121954093,-0.1426173988495824,-0.9651083589539736,-0.32072359354819296,1.1941882614631727,1.8915326054830712,-0.5058255062068547,-0.30050295735002125,0.15628386989358525,-0.45299680324029035,-0.3612651508789836,0.7717642416434874,0.13860028863441293,-0.6077594784614118,-0.7545981184810214,0.7396616369655166,-0.020477015136320224,-0.46286464132919003,-0.7257955943331256,-0.4907504936475322,-0.44679311275769434,-0.014343449211081638,False,True,True,0,0,3177,"['carrots', 'celery stalks', 'cilantro', 'curry powder', 'garlic', 'ground cumin', 'lemon juice', 'onion', 'red lentils', 'vegetable broth']","Counter({'Produce': 5, 'Spices and Seasonings': 2, 'Produce;Spices and Seasonings': 1, 'Pasta and Rice;Canned and Jarred': 1, 'Canned and Jarred': 1})",Curried Red Lentil Soup with Lemon,https://spoonacular.com/curried-red-lentil-soup-with-lemon-759049
280,-0.010847611724917711,1.7653471981984592,0.16955719131387167,-0.17120256030360773,0.2683215200295596,0.024401407513779238,0.6002742227535743,0.7106362027909905,-0.4628457733360723,-0.45875088570869604,1.4828438124804038,0.3023358105500086,-0.40646578161559715,1.8321458732255276,0.6908915734516025,-0.7379833203064556,0.717953280588586,0.22900448919594432,0.3392271172509771,2.53872315844177,3.6197069991319513,-0.2697777444991244,0.4470410081375469,1.0897655666165502,0.3528424909609883,0.575988765256005,1.915277494993101,0.5642338859268516,-0.2298176836755542,0.03632675269305339,1.9071190565855265,0.5309686348543499,-0.1915274147629713,-0.5628917381685843,-0.3795789357347337,0.02689066361239424,0.19056296809008377,False,True,True,0,0,194,"['canned tomatoes', 'carrots', 'cilantro', 'cinnamon', 'coriander', 'red bell pepper', 'cumin', 'garlic cloves', 'lemon wedges', 'olive oil', 'paprika', 'red lentils', 'salt and pepper', 'sweet onion', 'turmeric', 'vegetable broth']","Counter({'Spices and Seasonings': 6, 'Produce': 5, 'Canned and Jarred': 2, 'Produce;Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Pasta and Rice;Canned and Jarred': 1})",Moroccan Carrot Red Lentil Soup,https://spoonacular.com/moroccan-carrot-red-lentil-soup-871514
281,-0.0758119499109135,-0.1964610868291984,-0.5463066992009477,-0.6018028358183416,-0.5699503767581507,0.024401407513779238,-1.3909852616521308,-0.9220492724434659,-1.0876589667358465,-0.776098513310694,0.004529418538711372,0.26240659353057394,-0.40646578161559715,1.2303413896652091,-0.8441763737279676,-0.27229997618704954,-0.21777107729260925,0.06494224397224464,-0.7814439010872362,-0.29808063414249636,1.066758568031331,-0.704602568697575,-0.6658537342434251,-0.9630717153398558,-0.6832366015835128,-0.5478043645425666,-0.5146881683748274,-0.2498275746289663,-0.5496145869558952,-0.5970695134339028,-0.8146039638538944,-0.5474139695718495,-0.52153214977594,-0.4832498529325863,-0.64639067472545,-0.2038783556448284,-1.0388755357169088,True,True,True,1,1,5171,"['apple', 'cabbage', 'garlic', 'jicama', 'onion', 'orange zest', 'sea-salt', 'spinach', 'vegetable']","Counter({'Produce': 8, 'Spices and Seasonings': 1})",Flu Prevention and Cultured Veggies,https://spoonacular.com/flu-prevention-and-cultured-veggies-251124
282,,1.7653471981984592,,0.07655656620486975,0.17518019816425848,-0.3756216664826021,0.4192506332621466,0.18494389933367458,1.1811889416915027,0.30661692203729907,-0.5650220186889768,0.26945292594576814,-0.40646578161559715,-0.6144724172446095,-0.8536229457106111,0.571852614828237,0.19480320075575513,0.21849249179030678,-0.44524259558577217,0.26704078797411485,-0.08214845690144336,0.15262351329365598,-0.5181587393290704,-0.8434051189758105,-0.45299680324029035,0.033585313445620164,-0.6576273250435292,-0.3063802903531365,-0.28796257518107077,-0.3903132193095596,-0.5684533030906394,-0.11851179735688376,-0.4129972591494525,-0.4344851691918282,-0.6237203962491147,-0.2767527827786882,-0.6290627011145778,False,True,True,0,0,5547,"['avocado', 'avocado oil', 'carrot', 'cucumber', 'fresh parsley leaves', 'garlic', 'kale', 'lacinato kale', 'lemon juice', 'maple syrup', 'radishes', 'red beet', 'red bell pepper', 'salt', 'stone ground mustard', 'walnut halves']","Counter({'Produce': 11, 'Oil, Vinegar, Salad Dressing;Health Foods': 1, 'Cereal': 1, 'Spices and Seasonings': 1, 'Condiments': 1, 'Nuts;Savory Snacks;Baking': 1})",Spring Cleaning Detox Salad,https://spoonacular.com/spring-cleaning-detox-salad-814308
283,-0.060962958325543035,-1.0372360661267659,-0.5463066992009477,-0.7663732550739728,-0.4209242617736689,-0.7756447404789834,-0.8479144931778476,-1.2173149923510762,-0.4076446077220078,-0.48052964446569585,-1.4692861488845954,-0.9131565310710178,-0.40646578161559715,-0.014507088553143003,-0.9756411671530897,3.4140778042058506,0.21936608320923798,-0.5436273201184125,-0.7067324998646887,-1.025398435804409,-0.969502625599522,-0.5803669046408748,0.5503627260710539,-0.9885089447093361,-1.0477829489602817,-0.8302931213080662,-0.9077708492137571,-0.17095141848736056,-0.6949768157196866,0.3185655034024744,-0.849768343962931,-0.7618650556793323,-0.6432672298029461,-0.6150635613846791,-0.1781622308103694,0.9621124784969282,0.6003758026924146,False,True,True,0,0,132,"['swiss chard', 'extra virgin olive oil', 'shallots', 'mustard seeds', 'salt', 'seasoned rice vinegar']","Counter({'Produce': 2, 'Spices and Seasonings': 2, 'Oil, Vinegar, Salad Dressing': 1, 'Ethnic Foods;Oil, Vinegar, Salad Dressing': 1})",Sautéed Swiss Chard with Mustard Seeds,https://spoonacular.com/sauted-swiss-chard-with-mustard-seeds-246186
285,,-0.47671941326172096,,-0.8787415893278177,0.17518019816425848,0.024401407513779238,0.6002742227535743,0.46563207035526294,-0.19564013108828152,-0.309410825660697,1.1926695020444968,-0.9753991340719013,-0.40646578161559715,0.2914764080249336,-0.018388539578547716,0.5618688512733516,-0.16596784178644874,-0.22826739794928738,-0.23356029212188742,-1.0428154966951797,-0.31642279438773546,0.33897700937870623,-0.7855320250786316,-0.653712708735505,-0.7216099013073831,-1.1620770561809721,-0.8363012708794062,-0.045940152149721206,-0.7821941529779614,-0.5150233649718617,-0.6106505592214831,-0.7373563601241914,-0.5361990268876276,-0.002275330330873344,0.8978040630280095,-0.1795868799335418,0.3954693853912492,False,True,True,0,0,2683,"['black pepper', 'cannellini beans', 'garlic', 'kale', 'linguine', 'olive oil', 'salt', 'water']","Counter({'Spices and Seasonings': 2, 'Produce': 2, 'Pasta and Rice;Canned and Jarred': 1, 'Pasta and Rice': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Beverages': 1})",Linguine with Garlicky Kale and White Beans,https://spoonacular.com/linguine-with-garlicky-kale-and-white-beans-507177
287,-0.0758119499109135,-1.3174943925592884,-0.5463066992009477,-0.04825995754940115,-0.5699503767581507,-1.1756678144753647,-0.4858673141949921,-0.5031276648810672,-0.43964528344030596,0.47151323834029796,-0.3832694273461758,1.5671524790773954,-0.40646578161559715,-0.6331469128360279,-0.2033839075719829,-0.3204927873808021,-0.4646189306892534,-0.020405163535431408,0.6629765225486831,-0.39434099745845186,-0.8010176568593804,-0.692179002291905,-0.41337950499838233,-1.0108326102068017,-0.9134763999267352,-1.3506897971776444,-0.6576273250435292,0.05972413249280725,-0.7821941529779614,-0.8235168831891357,-0.80053821181028,-0.725102012346621,-0.5904664722008713,-0.08362078530453955,-0.7401235568872213,-0.8111652484269932,-1.0388755357169088,False,True,True,0,0,269,"['coconut milk beverage', 'hemp seeds', 'pea protein powder', 'pineapple', 'spinach leaves']","Counter({'Health Foods': 2, 'Produce': 2, 'Milk, Eggs, Other Dairy': 1})",How to Make a Sustainable Smoothie (4 Seasonal !),https://spoonacular.com/how-to-make-a-sustainable-smoothie-4-seasonal--729483
288,-0.047970090688343875,2.0456055246309814,-0.5463066992009477,1.6257538272578786,-0.2905264111622473,-0.7756447404789834,1.8674393491935684,2.5658122214480135,1.6699992632885095,0.8261958809542959,1.4850932257395975,0.9576447251630834,-0.40646578161559715,3.8747867230797906,3.058832283767575,0.2518306888112964,-0.4520058257541621,2.9061849713245542,1.4225424349779168,1.2027412824363188,0.9961553430354619,0.30170631016169613,2.539548715690594,2.7468865043863047,0.6598288887519517,1.6551423726573142,0.9504381874793647,0.8499739232700273,1.165659712456843,1.0865174530071777,1.9141519326073335,0.6535121126300545,0.4318148624837473,2.1272578238270357,-0.1585437205904638,1.5208164198565197,1.0101886372947455,False,True,True,0,0,11982,"['broccoli crown', 'coconut sugar', 'extra firm tofu', 'garlic', 'ginger', 'lime juice', 'maple syrup', 'olive oil', 'peanut butter', 'pepper', 'quinoa', 'red bell pepper', 'roasted peanuts', 'salt and pepper', 'tamari', 'tofu', 'water']","Counter({'Produce': 4, 'Refrigerated;Produce;Ethnic Foods': 2, 'Spices and Seasonings': 2, 'Baking': 1, 'Produce;Ethnic Foods;Spices and Seasonings': 1, 'Cereal': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Nut butters, Jams, and Honey': 1, 'Pasta and Rice;Health Foods': 1, 'Nuts;Savory Snacks': 1, 'Ethnic Foods': 1, 'Beverages': 1})",Peanutty Quinoa Bowls for Two + How To Make Your Own Baked Tofu,https://spoonacular.com/peanutty-quinoa-bowls-for-two-+-how-to-make-your-own-baked-tofu-495515
290,,-1.3174943925592884,,-0.6700671008206774,0.17518019816425848,0.8244475555065419,-0.8479144931778476,-1.0179571616395329,-0.8228533751669281,-0.6516484632706948,-0.5569241309558818,-0.6864995050489328,-0.40646578161559715,-0.953702174913469,-0.893770876636846,-0.7948400076698715,-0.5312657644803676,0.543863840060039,-0.27091599273316125,-0.7635204845538935,-0.4383738193805997,-0.1331185140367543,-0.986993180422335,-1.157405098144108,-0.14601040544932703,-0.3809245373861042,-0.9792404275481079,0.1624119584130109,-0.7531217072252031,-0.45923198401767396,-0.9271299802028111,-0.4738878829064268,-0.4247307608388025,-0.8087026548996545,-0.6921671985718965,-1.2969947626527252,-1.2437819530180743,True,True,True,0,0,7496,"['bell pepper', 'garlic', 'lemons', 'olive oil', 'potatoes']","Counter({'Produce': 4, 'Oil, Vinegar, Salad Dressing': 1})",Roasted Potatoes with Lemon Olive Oil,https://spoonacular.com/roasted-potatoes-with-lemon-olive-oil-666468
291,-0.0758119499109135,-1.0372360661267659,-0.5463066992009477,0.06678540670453535,-0.5699503767581507,-0.3756216664826021,-1.209961672160703,-0.7954666182169665,-1.0212575646203776,-0.6672047195256947,0.2636618259977542,2.7215766064334037,-0.40646578161559715,-0.5807545779823263,-0.8693672323483503,-0.07056026584578658,1.3823251085022454,-0.07859657774521037,-0.656924899049657,1.5777523747407238,0.1424981680854117,-0.5182490726125247,-0.2201776092387053,-0.9335222317997894,-0.35706355393061423,0.5591658076479219,-0.33601422253895025,-0.23792173973966735,-0.2007452379227959,-0.5051778271564169,-0.8778998480501602,-0.4371248395737155,-0.46873139217386506,-0.31253796880373147,-0.5775079055088925,-0.9690598405503561,-1.0388755357169088,True,True,True,1,1,203,"['banana', 'coconut water', 'ice', 'mangos', 'orange', 'romaine']","Counter({'Produce': 4, 'Beverages': 1, 'Frozen': 1})",mango romaine smoothie {smoothie saturday},https://spoonacular.com/mango-romaine-smoothie-smoothie-saturday-602938
292,-0.0758119499109135,0.08379723960332408,-0.18837475394353798,1.9569693640192123,-0.4768090548928496,-0.7756447404789834,2.591533707159279,2.0728771900048466,2.679620582200821,0.8915321572252954,1.2619514304276434,3.7914447448070803,-0.40646578161559715,-0.8592450671619258,-0.24195740983444392,0.28726458861456816,-0.15029508423062052,1.4918207489612787,1.7836475408868966,1.0050109884844007,1.4887732992566376,0.0035407164256158396,1.7278740287270562,0.2926932153807295,-0.26113030462093834,1.027685177033039,-0.33601422253895025,0.07311819674326858,0.8458628091765021,4.079560948902432,0.3247219516788863,0.27975450541415564,-0.10352615209284631,0.3318372844693428,-0.5940746474723684,-0.1917326177891851,-0.21924986651224707,False,True,True,0,0,1582,"['almonds', 'avocado', 'baby spinach', 'cider vinegar', 'lemon juice', 'meyer lemon', 'olive oil', 'poppy seeds', 'strawberries', 'sugar']","Counter({'Produce': 5, 'Oil, Vinegar, Salad Dressing': 2, 'Nuts': 1, 'Spices and Seasonings;Baking': 1, 'Baking': 1})",Strawberry Avocado Spinach Salad with Strawberry Vinaigrette #SundaySupper,https://spoonacular.com/strawberry-avocado-spinach-salad-with-strawberry-vinaigrette-sundaysupper-583232
293,-0.0758119499109135,-1.3174943925592884,-0.5463066992009477,0.15278499545747817,-0.5699503767581507,-1.1756678144753647,0.4192506332621466,0.03320230938496731,1.2267899045900779,0.5119595046032976,-0.8079586506818296,-0.6219081245763177,-0.40646578161559715,-0.8599760133277516,-0.9008558056238285,-0.6319523670269427,-0.6424840274217367,-0.6432410098194538,-1.0429338053661528,0.15460743954530085,0.9335752117891238,-0.39401340855582456,-0.5865000637302302,-0.8794754627006626,-0.18438370517319747,0.4539049531257177,-0.6576273250435292,-0.44180916221891237,-0.28796257518107077,0.5515765650346708,-0.41373003061087904,0.8250729815160407,-0.14899347113907752,-1.0087301349308866,-0.7048102384913912,-1.1026629569624324,-1.0388755357169088,True,True,True,1,1,1124,"['avocado', 'heirloom tomato', 'green onions', 'juice of lemon', 'coarse salt']","Counter({'Produce': 4, 'Spices and Seasonings': 1})",Avocado Heirloom Tomato Salad,https://spoonacular.com/avocado-heirloom-tomato-salad-247233
